[2026-09-01 12:03:26.192] GET /openapi/v1.json -> Status: 200 (213ms) | User: Anonymous | IP: ::1
[2026-09-01 12:03:37.953] POST /api/Auth/login -> Status: 200 (1545ms) | User: Anonymous | IP: ::1
[2026-09-01 12:04:00.574] GET /api/Post/all -> Status: 200 (184ms) | User: 2e59e43c-8f7a-4127-b775-fd1bdbfff042 | IP: ::1
[2026-09-01 12:04:10.067] POST /api/Auth/login -> Status: 200 (117ms) | User: 2e59e43c-8f7a-4127-b775-fd1bdbfff042 | IP: ::1
[2026-09-01 12:04:20.538] GET /api/Post/all -> Status: 200 (37ms) | User: ba4f7cc0-b4ab-4322-92fa-d93ecd981c13 | IP: ::1
[2026-09-01 12:04:39.165] POST /api/Comment/4b3eac1e-6183-4abd-b042-0ed72bf6f072/like -> Status: 404 (50ms) | User: ba4f7cc0-b4ab-4322-92fa-d93ecd981c13 | IP: ::1
[2026-09-01 12:05:00.628] POST /api/Comment -> Status: 200 (129ms) | User: ba4f7cc0-b4ab-4322-92fa-d93ecd981c13 | IP: ::1
[2026-09-01 16:46:09.426] GET /openapi/v1.json -> Status: 200 (186ms) | User: Anonymous | UserName: Anonymous | IP: ::1
[2026-09-01 16:46:28.324] POST /api/Auth/login -> Status: 200 (1615ms) | User: Anonymous | UserName: Anonymous | IP: ::1
[2026-09-01 16:47:10.164] PUT /User -> Status: 200 (683ms) | User: 2e59e43c-8f7a-4127-b775-fd1bdbfff042 | UserName: tamasgy | IP: ::1
[2026-09-01 16:47:25.100] POST /User/avatar -> Status: 200 (926ms) | User: 2e59e43c-8f7a-4127-b775-fd1bdbfff042 | UserName: tamasgy | IP: ::1
[2026-09-01 16:48:07.472] PUT /User -> Status: 200 (314ms) | User: 2e59e43c-8f7a-4127-b775-fd1bdbfff042 | UserName: tamasgy | IP: ::1
[2026-09-01 16:55:03.787] GET /openapi/v1.json -> Status: 200 (332ms) | User: Anonymous | UserName: Anonymous | IP: ::1
[2026-09-01 16:55:22.587] POST /User/avatar -> Status: 200 (2453ms) | User: 2e59e43c-8f7a-4127-b775-fd1bdbfff042 | UserName: tamasgy | IP: ::1
[2026-09-01 17:41:49.398] GET /openapi/v1.json -> Status: 200 (186ms) | User: Anonymous | UserName: Anonymous | IP: ::1
[2026-09-01 17:42:07.228] GET /User?id=ba4f7cc0-b4ab-4322-92fa-d93ecd981c13 -> Status: 200 (1397ms) | User: 2e59e43c-8f7a-4127-b775-fd1bdbfff042 | UserName: tamasgy | IP: ::1
[2026-09-01 17:42:23.258] POST /User/follow?id=ba4f7cc0-b4ab-4322-92fa-d93ecd981c13 -> Status: 200 (233ms) | User: 2e59e43c-8f7a-4127-b775-fd1bdbfff042 | UserName: tamasgy | IP: ::1
[2026-09-01 17:42:32.007] GET /User?id=ba4f7cc0-b4ab-4322-92fa-d93ecd981c13 -> Status: 200 (48ms) | User: 2e59e43c-8f7a-4127-b775-fd1bdbfff042 | UserName: tamasgy | IP: ::1
[2026-09-01 17:42:45.801] GET /User?id=ba4f7cc0-b4ab-4322-92fa-d93ecd981c13 -> Status: 200 (12ms) | User: 2e59e43c-8f7a-4127-b775-fd1bdbfff042 | UserName: tamasgy | IP: ::1
[2026-09-01 17:47:08.431] GET /openapi/v1.json -> Status: 200 (243ms) | User: Anonymous | UserName: Anonymous | IP: ::1
[2026-09-01 17:47:51.470] GET /User?id=ba4f7cc0-b4ab-4322-92fa-d93ecd981c13 -> Status: 200 (1471ms) | User: 2e59e43c-8f7a-4127-b775-fd1bdbfff042 | UserName: tamasgy | IP: ::1
[2026-09-01 18:07:20.257] GET /openapi/v1.json -> Status: 200 (298ms) | User: Anonymous | UserName: Anonymous | IP: ::1
[2026-09-01 18:07:51.824] POST /api/Auth/login -> Status: 200 (1596ms) | User: Anonymous | UserName: Anonymous | IP: ::1
[2026-09-01 18:08:22.523] GET /User?id=ba4f7cc0-b4ab-4322-92fa-d93ecd981c13 -> Status: 200 (148ms) | User: 2e59e43c-8f7a-4127-b775-fd1bdbfff042 | UserName: tamasgy | IP: ::1
[2026-09-01 18:09:05.054] POST /api/Auth/register -> Status: 200 (484ms) | User: 2e59e43c-8f7a-4127-b775-fd1bdbfff042 | UserName: tamasgy | IP: ::1
[2026-09-01 18:09:10.045] GET /api/Auth/confirm-email?userId=8aed4790-2bfd-408c-8e89-bb74f4f6ae7a&token=Q2ZESjhMYzFPOHpjN01ORHJOWnRRYjI3T2pNaStLeFdRd3QraCs0UkxlaVc0a3ZIcE41TTJTUDNuOHJySTlyemg2QXJ0RUlSVWo1aW5lVTNBb0N4ajltZlRvcjR1RmYyWERhMmdGUGpmNjluMVBHdDdnL0lvTUdGSW95TXBrbWhiSGZuVUh1SlRWSUExVE5IOVpMR1lWS01FOGt4Q2QwTUZqWXF1TWlSRm9RbVZMcWt2T0RBZEFHRmhFRFpVc3FZTlN3blNoRk9VdHUzRldQWXNuZXBhMlpXT3A4dXJpQnNLcWNEWHZvd1B5ZXpHZEt1aXU5ZDJNcWJXZUpTZk5XNkd0R2ludz09 -> Status: 200 (75ms) | User: Anonymous | UserName: Anonymous | IP: ::1
[2026-09-01 18:09:21.069] POST /api/Auth/login -> Status: 200 (111ms) | User: 2e59e43c-8f7a-4127-b775-fd1bdbfff042 | UserName: tamasgy | IP: ::1
[2026-09-01 18:09:58.472] POST /api/Auth/login -> Status: 200 (105ms) | User: Anonymous | UserName: Anonymous | IP: ::1
[2026-09-01 18:10:18.393] POST /User/follow?id=yJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJodHRwOi8vc2NoZW1hcy54bWxzb2FwLm9yZy93cy8yMDA1LzA1L2lkZW50aXR5L2NsYWltcy9uYW1lIjoic3pvbmphIiwiaHR0cDovL3NjaGVtYXMueG1sc29hcC5vcmcvd3MvMjAwNS8wNS9pZGVudGl0eS9jbGFpbXMvbmFtZWlkZW50aWZpZXIiOiJiYTRmN2NjMC1iNGFiLTQzMjItOTJmYS1kOTNlY2Q5ODFjMTMiLCJodHRwOi8vc2NoZW1hcy5taWNyb3NvZnQuY29tL3dzLzIwMDgvMDYvaWRlbnRpdHkvY2xhaW1zL3JvbGUiOiJVc2VyIiwiZXhwIjoxNzg4MzcyNTk4LCJpc3MiOiJzb2NpYWxtZWRpYS5jb20iLCJhdWQiOiJzb2NpYWxtZWRpYS5jb20ifQ.ViVqf8GyHHC5Lcg-sUqLZwoO28QCuolSYv-cC5in25s -> Status: 400 (61ms) | User: ba4f7cc0-b4ab-4322-92fa-d93ecd981c13 | UserName: szonja | IP: ::1
[2026-09-01 18:10:26.855] POST /User/follow?id=8aed4790-2bfd-408c-8e89-bb74f4f6ae7a -> Status: 200 (51ms) | User: ba4f7cc0-b4ab-4322-92fa-d93ecd981c13 | UserName: szonja | IP: ::1
[2026-09-01 18:10:35.224] GET /User?id=ba4f7cc0-b4ab-4322-92fa-d93ecd981c13 -> Status: 200 (15ms) | User: ba4f7cc0-b4ab-4322-92fa-d93ecd981c13 | UserName: szonja | IP: ::1
[2026-09-01 18:10:52.606] GET /User?id=ba4f7cc0-b4ab-4322-92fa-d93ecd981c13 -> Status: 200 (32ms) | User: ba4f7cc0-b4ab-4322-92fa-d93ecd981c13 | UserName: szonja | IP: ::1
[2026-09-01 18:11:33.552] GET /openapi/v1.json -> Status: 200 (221ms) | User: Anonymous | UserName: Anonymous | IP: ::1
[2026-09-01 18:11:43.214] POST /api/Auth/login -> Status: 400 (1599ms) | User: Anonymous | UserName: Anonymous | IP: ::1
[2026-09-01 18:11:50.991] POST /api/Auth/login -> Status: 200 (379ms) | User: Anonymous | UserName: Anonymous | IP: ::1
[2026-09-01 18:12:19.783] GET /User?id=ba4f7cc0-b4ab-4322-92fa-d93ecd981c13 -> Status: 200 (64ms) | User: ba4f7cc0-b4ab-4322-92fa-d93ecd981c13 | UserName: szonja | IP: ::1
[2026-09-01 18:13:25.707] GET /openapi/v1.json -> Status: 200 (200ms) | User: Anonymous | UserName: Anonymous | IP: ::1
[2026-09-01 18:13:36.262] GET /User?id=ba4f7cc0-b4ab-4322-92fa-d93ecd981c13 -> Status: 200 (1535ms) | User: 8aed4790-2bfd-408c-8e89-bb74f4f6ae7a | UserName: kovacspista_ | IP: ::1
[2026-09-01 18:14:36.702] GET /openapi/v1.json -> Status: 200 (176ms) | User: Anonymous | UserName: Anonymous | IP: ::1
[2026-09-01 18:14:47.001] GET /User?id=ba4f7cc0-b4ab-4322-92fa-d93ecd981c13 -> Status: 200 (1408ms) | User: 8aed4790-2bfd-408c-8e89-bb74f4f6ae7a | UserName: kovacspista_ | IP: ::1
[2026-09-01 18:15:32.876] GET /openapi/v1.json -> Status: 200 (235ms) | User: Anonymous | UserName: Anonymous | IP: ::1
[2026-09-01 18:15:38.902] GET /api/Post/all -> Status: 200 (1534ms) | User: Anonymous | UserName: Anonymous | IP: ::1
[2026-09-01 18:15:46.771] GET /api/Post/211537f9-a127-41df-82ef-de259fb24d7c -> Status: 200 (286ms) | User: Anonymous | UserName: Anonymous | IP: ::1
[2026-09-01 18:16:12.436] GET /api/Comment/ba4f7cc0-b4ab-4322-92fa-d93ecd981c13 -> Status: 404 (98ms) | User: Anonymous | UserName: Anonymous | IP: ::1
[2026-09-01 18:16:19.196] GET /api/Post/all -> Status: 200 (30ms) | User: Anonymous | UserName: Anonymous | IP: ::1
[2026-09-01 18:16:47.370] GET /api/Comment/all/211537f9-a127-41df-82ef-de259fb24d7c -> Status: 200 (92ms) | User: Anonymous | UserName: Anonymous | IP: ::1
[2026-09-01 18:18:15.364] GET /openapi/v1.json -> Status: 200 (179ms) | User: Anonymous | UserName: Anonymous | IP: ::1
[2026-09-01 18:18:21.115] GET /api/Comment/all/211537f9-a127-41df-82ef-de259fb24d7c -> Status: 200 (1421ms) | User: Anonymous | UserName: Anonymous | IP: ::1
[2026-09-01 18:18:53.834] GET /openapi/v1.json -> Status: 200 (200ms) | User: Anonymous | UserName: Anonymous | IP: ::1
[2026-09-01 18:18:57.654] GET /api/Comment/all/211537f9-a127-41df-82ef-de259fb24d7c -> Status: 200 (1437ms) | User: Anonymous | UserName: Anonymous | IP: ::1
